internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
signatures/46b229424d568aa457e4b9a6fcc3f18a.sig.gz,46b229424d568aa457e4b9a6fcc3f18a,46b22942,31,DNA,0,1000,1755,True,"GCF_900196735.1 Lactobacillus delbrueckii subsp. bulgaricus, Lactobacillus bulgaricus ACA-DC 87",/dev/fd/63
signatures/46e9211dbe8cdc4a23e2b6cb88fd9b27.sig.gz,46e9211dbe8cdc4a23e2b6cb88fd9b27,46e9211d,31,DNA,0,1000,2897,True,"GCF_017566145.1 Bittarella massiliensis strain=GGCC_0305, ASM1756614v1",/dev/fd/63
signatures/5ecf9c7362694ae9a7b5d24a4ae00640.sig.gz,5ecf9c7362694ae9a7b5d24a4ae00640,5ecf9c73,31,DNA,0,1000,1168,True,"GCA_015522885.1 Thermoplasmata archaeon, ASM1552288v1",/dev/fd/63
signatures/65588221699da2708273f672e5fd31d5.sig.gz,65588221699da2708273f672e5fd31d5,65588221,31,DNA,0,1000,2017,True,"GCF_900203985.1 Neisseria meningitidis strain=Neisseria meningitidis, 22734",/dev/fd/63
signatures/d63fd9b32d32ee1fbcd3189385b7bdab.sig.gz,d63fd9b32d32ee1fbcd3189385b7bdab,d63fd9b3,31,DNA,0,1000,4790,True,"GCF_001588105.1 Salmonella enterica subsp. enterica serovar Typhimurium strain=CFSAN033914, CFSAN033914_01.0",/dev/fd/63
signatures/e6cf28d87cab1e6ccc5be0fa14bb2d6c.sig.gz,e6cf28d87cab1e6ccc5be0fa14bb2d6c,e6cf28d8,31,DNA,0,1000,3974,True,"GCF_900142525.1 Prevotella ruminicola strain=KHT3, IMG-taxon 2654588175 annotated assembly",/dev/fd/63
signatures/3472726de1e806de120d95213d6f404b.sig.gz,3472726de1e806de120d95213d6f404b,3472726d,31,DNA,0,1000,2461,True,"GCF_001813255.1 Staphylococcus sp. HMSC068G12 strain=HMSC068G12, ASM181325v1",/dev/fd/63
signatures/114d88ca536b627405852f3da1b48a21.sig.gz,114d88ca536b627405852f3da1b48a21,114d88ca,31,DNA,0,1000,1640,True,"GCA_018303405.1 Candidatus Woesearchaeota archaeon, ASM1830340v1",/dev/fd/63
signatures/40a76fcb1fd755da737dd9631def82ef.sig.gz_0,40a76fcb1fd755da737dd9631def82ef,40a76fcb,31,DNA,0,1000,2061,True,"GCF_900020925.1 Streptococcus pneumoniae strain=2842STDY5753365, 12718_4#88",/dev/fd/63
signatures/059dc09f8841e59c244d7f5450700ce2.sig.gz,059dc09f8841e59c244d7f5450700ce2,059dc09f,31,DNA,0,1000,387,True,"GCA_011335085.1 Candidatus Aenigmarchaeota archaeon, ASM1133508v1",/dev/fd/63
signatures/fd7135f9a9f000992dfef3d1cc072581.sig.gz,fd7135f9a9f000992dfef3d1cc072581,fd7135f9,31,DNA,0,1000,3591,True,"GCF_014281055.1 Silvanigrella sp. GX5518 strain=GX5518, ASM1428105v1",/dev/fd/63
signatures/02eb3a9e8d20c34ad6de0fb1e36acf29.sig.gz,02eb3a9e8d20c34ad6de0fb1e36acf29,02eb3a9e,31,DNA,0,1000,7572,True,"GCF_004305025.1 Rhizobium leguminosarum strain=SM116, ASM430502v1",/dev/fd/63
signatures/835861cac42a5f4c4d0db449fe588bcf.sig.gz,835861cac42a5f4c4d0db449fe588bcf,835861ca,31,DNA,0,1000,6698,True,"GCF_900089605.1 Micromonospora narathiwatensis strain=DSM 45248, IMG-taxon 2617270834 annotated assembly",/dev/fd/63
signatures/473523cbc0ec5d175bbfc1d656c82947.sig.gz,473523cbc0ec5d175bbfc1d656c82947,473523cb,31,DNA,0,1000,3304,True,"GCF_001982305.1 Lactobacillus plantarum strain=RI-146, ASM198230v1",/dev/fd/63
signatures/9e148f5491e6409b26a3cadb3e46ddd9.sig.gz,9e148f5491e6409b26a3cadb3e46ddd9,9e148f54,31,DNA,0,1000,4183,True,"GCF_000246375.1 Leptospira santarosai serovar Arenal str. 7 strain=7, CLC_glsol066",/dev/fd/63
signatures/4d410ba62f10babb3ba3f2046d334a7f.sig.gz,4d410ba62f10babb3ba3f2046d334a7f,4d410ba6,31,DNA,0,1000,4877,True,"GCF_900490125.1 Escherichia coli strain=VREC0434, 17261_8#44",/dev/fd/63
signatures/985e7b5268de26b2cfcb5c9d660f264f.sig.gz,985e7b5268de26b2cfcb5c9d660f264f,985e7b52,31,DNA,0,1000,3588,True,"GCA_900016235.2 Psychrobacter cibarius strain=W1, ASM90001623v2",/dev/fd/63
signatures/bc261eaccf228ed89e83d48d1ecc19be.sig.gz,bc261eaccf228ed89e83d48d1ecc19be,bc261eac,31,DNA,0,1000,3626,True,"GCA_002453965.1 Sphingopyxis sp. UBA6734, ASM245396v1",/dev/fd/63
signatures/31fc4aef5f11bc9620fd61ee0bd2e0bc.sig.gz,31fc4aef5f11bc9620fd61ee0bd2e0bc,31fc4aef,31,DNA,0,1000,2761,True,"GCF_900081505.1 Staphylococcus aureus strain=MSSA, 12641_3#19",/dev/fd/63
signatures/08d159ca5c07faa814d4e230d514ff59.sig.gz,08d159ca5c07faa814d4e230d514ff59,08d159ca,31,DNA,0,1000,4343,True,"GCF_000663945.1 Mycobacterium tuberculosis M1955 strain=M1955, Myco_tube_M1955_V1",/dev/fd/63
signatures/c9c48d59ba9bca3ff38e380341f585d5.sig.gz,c9c48d59ba9bca3ff38e380341f585d5,c9c48d59,31,DNA,0,1000,916,True,"GCA_902573825.1 uncultured SAR86 cluster bacterium, AG-910-C02",/dev/fd/63
signatures/84bcf5897ff5d6221947656b4f535481.sig.gz,84bcf5897ff5d6221947656b4f535481,84bcf589,31,DNA,0,1000,2695,True,"GCA_903859555.1 uncultured proteobacterium, freshwater MAG --- Day2-2_bin-770",/dev/fd/63
signatures/85235da89c99b65bb616da179d47f349.sig.gz,85235da89c99b65bb616da179d47f349,85235da8,31,DNA,0,1000,2812,True,"GCA_012026875.1 candidate division NC10 bacterium, ASM1202687v1",/dev/fd/63
signatures/660c8ded40d3f6197a1909e64b4b083f.sig.gz,660c8ded40d3f6197a1909e64b4b083f,660c8ded,31,DNA,0,1000,6270,True,"GCF_000827755.1 Pseudomonas fluorescens, Pseudomonas fluorescens SRM1",/dev/fd/63
signatures/90c0364255b37da1863bc87d9600eaa5.sig.gz,90c0364255b37da1863bc87d9600eaa5,90c03642,31,DNA,0,1000,3971,True,"GCF_014530885.1 Acinetobacter baumannii strain=A74, ASM1453088v1",/dev/fd/63
signatures/0258e836364d27b957d331c73f63e642.sig.gz,0258e836364d27b957d331c73f63e642,0258e836,31,DNA,0,1000,3434,True,"GCA_018822525.1 bacterium, ASM1882252v1",/dev/fd/63
signatures/32e241dae76dfd1e691dd62adaa6a3f0.sig.gz,32e241dae76dfd1e691dd62adaa6a3f0,32e241da,31,DNA,0,1000,2073,True,"GCF_002834845.1 Macrococcus caseolyticus strain=5458_5_53, ASM283484v1",/dev/fd/63
signatures/85d1bf3b23027456d6af1f83ac80e906.sig.gz,85d1bf3b23027456d6af1f83ac80e906,85d1bf3b,31,DNA,0,1000,5224,True,"GCF_008635385.1 Escherichia coli O145:H28 strain=150814, ASM863538v1",/dev/fd/63
signatures/cc37d620080435f1cbdb21dbfb51fd27.sig.gz,cc37d620080435f1cbdb21dbfb51fd27,cc37d620,31,DNA,0,1000,2664,True,"GCF_009676205.1 Staphylococcus aureus strain=UA898, ASM967620v1",/dev/fd/63
signatures/750f0d41bc06aff03c4c227602f7f7b8.sig.gz,750f0d41bc06aff03c4c227602f7f7b8,750f0d41,31,DNA,0,1000,8607,True,"GCF_018604545.1 Streptomyces sp. MG62 strain=MG62, ASM1860454v1",/dev/fd/63
signatures/6bde9b4e8830c003229ddd03e89e4490.sig.gz,6bde9b4e8830c003229ddd03e89e4490,6bde9b4e,31,DNA,0,1000,3250,True,"GCA_016192025.1 Pseudogulbenkiania sp., ASM1619202v1",/dev/fd/63
signatures/346e22c70a4edbf50af3163f91abe53d.sig.gz,346e22c70a4edbf50af3163f91abe53d,346e22c7,31,DNA,0,1000,5256,True,"GCF_015992345.1 Klebsiella pneumoniae strain=Dirty Dan, ASM1599234v1",/dev/fd/63
signatures/0fce4701995390e2cb5e980d27cf4b65.sig.gz,0fce4701995390e2cb5e980d27cf4b65,0fce4701,31,DNA,0,1000,8195,True,"GCF_012276615.1 Rhizobium leguminosarum bv. viciae strain=CCBAU03058, ASM1227661v1",/dev/fd/63
signatures/fc94443bb17632fa28b62390d96ffdb8.sig.gz,fc94443bb17632fa28b62390d96ffdb8,fc94443b,31,DNA,0,1000,5258,True,"GCF_003292305.1 Escherichia coli strain=A67, ASM329230v1",/dev/fd/63
signatures/48a08eddfd6e4c4e26ceb6b7d67bc90c.sig.gz,48a08eddfd6e4c4e26ceb6b7d67bc90c,48a08edd,31,DNA,0,1000,3134,True,"GCF_003947805.1 Acinetobacter radioresistens strain=TG29429, ASM394780v1",/dev/fd/63
signatures/fcb63ceb7367a70c954d7ff5da0494f9.sig.gz,fcb63ceb7367a70c954d7ff5da0494f9,fcb63ceb,31,DNA,0,1000,3258,True,"GCF_015555905.1 Clostridium sp. D43t1_170807_H7 strain=D43t1_170807_H7, ASM1555590v1",/dev/fd/63
signatures/017fce2685ba4eaa139aac5ad275628e.sig.gz,017fce2685ba4eaa139aac5ad275628e,017fce26,31,DNA,0,1000,1759,True,"GCF_900995455.1 Streptococcus pyogenes strain=NS101, 5386_1#1",/dev/fd/63
signatures/754ca2b7416eec3435a1cc427d5cc95d.sig.gz,754ca2b7416eec3435a1cc427d5cc95d,754ca2b7,31,DNA,0,1000,5619,True,"GCF_004634455.1 Bacillus sp. 007/AIA-02/001 strain=007/AIA-02/001, ASM463445v1",/dev/fd/63
signatures/79b6cac9a39f5a11fb3c264126f26d31.sig.gz,79b6cac9a39f5a11fb3c264126f26d31,79b6cac9,31,DNA,0,1000,3555,True,"GCA_018365035.1 Clostridiales bacterium, ASM1836503v1",/dev/fd/63
signatures/6d6ee07d9c0f858f1baad61e3d2ce342.sig.gz,6d6ee07d9c0f858f1baad61e3d2ce342,6d6ee07d,31,DNA,0,1000,2755,True,"GCF_003187265.1 Listeria monocytogenes strain=LM-F-141, ASM318726v1",/dev/fd/63
signatures/11f0855182006420f9d7a7c03c40a29a.sig.gz,11f0855182006420f9d7a7c03c40a29a,11f08551,31,DNA,0,1000,2096,True,"GCF_900193945.1 Streptococcus pneumoniae strain=3063STDY5861102, 14937_1#12",/dev/fd/63
signatures/988b0e9be89ca4113b847dfe761e7529.sig.gz,988b0e9be89ca4113b847dfe761e7529,988b0e9b,31,DNA,0,1000,5426,True,"GCF_013138485.1 Klebsiella pneumoniae strain=AMKP36, ASM1313848v1",/dev/fd/63
signatures/87dbcfada69fb0eb343ed1d4d16e544a.sig.gz,87dbcfada69fb0eb343ed1d4d16e544a,87dbcfad,31,DNA,0,1000,2848,True,"GCF_008838325.1 Tepidiforma bonchosmolovskayae strain=3753O, ASM883832v1",/dev/fd/63
signatures/ac0d489c8cf748068e52338aa23d3253.sig.gz,ac0d489c8cf748068e52338aa23d3253,ac0d489c,31,DNA,0,1000,4979,True,"GCF_002752655.1 Methylosinus trichosporium OB3b strain=OB3b, ASM275265v1",/dev/fd/63
signatures/5ca50f2b8227ace7ac6cae90abffc897.sig.gz,5ca50f2b8227ace7ac6cae90abffc897,5ca50f2b,31,DNA,0,1000,4700,True,"GCF_001048055.1 Salmonella enterica subsp. enterica serovar Typhi strain=MDUST411, 10492_1#84",/dev/fd/63
signatures/3b9c493619ee6139128c40e021fb9d0e.sig.gz,3b9c493619ee6139128c40e021fb9d0e,3b9c4936,31,DNA,0,1000,10461,True,"GCF_000974445.1 Lentzea aerocolonigenes strain=NBRC 13195, ASM97444v1",/dev/fd/63
signatures/93c2f929f8bb7bc2ef4445520cfb9e67.sig.gz,93c2f929f8bb7bc2ef4445520cfb9e67,93c2f929,31,DNA,0,1000,4327,True,"GCA_003131885.1 Candidatus Eremiobacteraeota bacterium, 20120500_P34",/dev/fd/63
signatures/5b355f09698e897dcaf4ffbf3c0fbaca.sig.gz,5b355f09698e897dcaf4ffbf3c0fbaca,5b355f09,31,DNA,0,1000,619,True,"GCA_018693795.1 Candidatus Woesearchaeota archaeon, ASM1869379v1",/dev/fd/63
signatures/7dd4ac8af811ef0fa0e1abfdd7d57331.sig.gz,7dd4ac8af811ef0fa0e1abfdd7d57331,7dd4ac8a,31,DNA,0,1000,5051,True,"GCF_000612035.1 Photorhabdus luminescens BA1 strain=BA1, P_lum_BA1_v1",/dev/fd/63
signatures/d31d60f80cadfa5bfa71927d3312b2f1.sig.gz,d31d60f80cadfa5bfa71927d3312b2f1,d31d60f8,31,DNA,0,1000,6479,True,"GCF_003386585.1 Pseudomonas sp. OV657 strain=OV657, ASM338658v1",/dev/fd/63
signatures/553b8da8792bc4550895de3c3436befb.sig.gz,553b8da8792bc4550895de3c3436befb,553b8da8,31,DNA,0,1000,6539,True,"GCF_900107945.1 Methylobacterium sp. 190mf strain=190MF, IMG-taxon 2636416051 annotated assembly",/dev/fd/63
signatures/7c533d8e87dc3bb6431099678ce6a4a8.sig.gz,7c533d8e87dc3bb6431099678ce6a4a8,7c533d8e,31,DNA,0,1000,5799,True,"GCF_002575555.1 Bacillus cereus strain=AFS050681, ASM257555v1",/dev/fd/63
signatures/4cfb201375380402619d44115df469e1.sig.gz,4cfb201375380402619d44115df469e1,4cfb2013,31,DNA,0,1000,6291,True,"GCF_013115435.1 Pseudomonas aeruginosa strain=3942, ASM1311543v1",/dev/fd/63
signatures/5097749b26518143eee917198fa4d1b4.sig.gz,5097749b26518143eee917198fa4d1b4,5097749b,31,DNA,0,1000,4879,True,"GCF_900135815.1 Mycobacteroides abscessus subsp. abscessus strain=745, 11861_8#3",/dev/fd/63
signatures/8724f1cb4b67d032485fc1f141e956ec.sig.gz,8724f1cb4b67d032485fc1f141e956ec,8724f1cb,31,DNA,0,1000,7290,True,"GCF_000709045.1 Cupriavidus metallidurans strain=NA4, assembly v1 of C. metallidurans NA4",/dev/fd/63
signatures/cac6dafc9caac7d4136737ad217d73b4.sig.gz,cac6dafc9caac7d4136737ad217d73b4,cac6dafc,31,DNA,0,1000,1006,True,"GCA_001001645.1 Candidatus Uhrbacteria bacterium GW2011_GWE2_45_35, ASM100164v1",/dev/fd/63
signatures/f28f4eaec9575fb214a5d6481852dadb.sig.gz,f28f4eaec9575fb214a5d6481852dadb,f28f4eae,31,DNA,0,1000,1043,True,"GCA_902569865.1 uncultured Alphaproteobacteria bacterium, AG-414-M20",/dev/fd/63
signatures/674996c7968ab317d4a2660d68298c47.sig.gz,674996c7968ab317d4a2660d68298c47,674996c7,31,DNA,0,1000,4091,True,"GCF_010612505.1 Acinetobacter pittii strain=AS012606, ASM1061250v1",/dev/fd/63
signatures/9fb3d949c0a7b109c222e428127fd662.sig.gz,9fb3d949c0a7b109c222e428127fd662,9fb3d949,31,DNA,0,1000,4924,True,"GCF_002062375.1 Salmonella enterica subsp. enterica serovar Livingstone strain=BCW_2869, ASM206237v1",/dev/fd/63
signatures/45dc744b1e98bd82ad931a37b3cd1d4b.sig.gz,45dc744b1e98bd82ad931a37b3cd1d4b,45dc744b,31,DNA,0,1000,8404,True,"GCF_001886595.1 Streptomyces venezuelae strain=NRRL B-65442, ASM188659v1",/dev/fd/63
signatures/8a2a9d2f4be8364333e51cc4e3e03d71.sig.gz,8a2a9d2f4be8364333e51cc4e3e03d71,8a2a9d2f,31,DNA,0,1000,3583,True,"GCA_009711785.1 Firmicutes bacterium, ASM971178v1",/dev/fd/63
signatures/7ac3981b21e8cef8719078e01c904618.sig.gz,7ac3981b21e8cef8719078e01c904618,7ac3981b,31,DNA,0,1000,2163,True,"GCF_001121145.1 Streptococcus pneumoniae strain=SMRU2448, 6949_2#24",/dev/fd/63
signatures/98eda942a775ad345adfeaa975f7e0c3.sig.gz,98eda942a775ad345adfeaa975f7e0c3,98eda942,31,DNA,0,1000,2162,True,"GCF_900176655.1 Collinsella vaginalis strain=Marseille-P2666, PRJEB20374",/dev/fd/63
signatures/23582e0e36886f52c1588d9498343fb0.sig.gz,23582e0e36886f52c1588d9498343fb0,23582e0e,31,DNA,0,1000,7388,True,"GCF_902833705.1 Paraburkholderia kururiensis JCM 10599 = LMG 19447 strain=LMG 19447, Paraburkholderia kururiensis LMG 19447",/dev/fd/63
signatures/d7f8ccb346b0ea98dcc2feb7aeadebb0.sig.gz,d7f8ccb346b0ea98dcc2feb7aeadebb0,d7f8ccb3,31,DNA,0,1000,2070,True,"GCA_900752285.1 uncultured Oscillospiraceae bacterium, ERS235570_4",/dev/fd/63
signatures/7e0689703fc136e492fa664469018440.sig.gz,7e0689703fc136e492fa664469018440,7e068970,31,DNA,0,1000,7952,True,"GCF_000280865.2 Streptomyces auratus AGR0001 strain=AGR0001, ASM28086v2",/dev/fd/63
signatures/dae189c12d82a99d2f66a2b45acb4c62.sig.gz,dae189c12d82a99d2f66a2b45acb4c62,dae189c1,31,DNA,0,1000,4136,True,"GCF_001555935.1 Blastomonas sp. CCH15-G10 strain=CCH15-G10, ASM155593v1",/dev/fd/63
signatures/c5f7e2890ebabd9087d5ce2fca374823.sig.gz,c5f7e2890ebabd9087d5ce2fca374823,c5f7e289,31,DNA,0,1000,3152,True,"GCA_001982435.1 Lactobacillus rhamnosus strain=AMC010, ASM198243v1",/dev/fd/63
signatures/8d41839aa097714a40bef4c1ec9c45b0.sig.gz,8d41839aa097714a40bef4c1ec9c45b0,8d41839a,31,DNA,0,1000,4588,True,"GCF_000400425.1 Vibrio sagamiensis NBRC 104589 strain=NBRC 104589, ASM40042v1",/dev/fd/63
signatures/a51327be2555434c893fbcd7c750d8a3.sig.gz,a51327be2555434c893fbcd7c750d8a3,a51327be,31,DNA,0,1000,5172,True,"GCF_900131415.1 Mycobacteroides abscessus subsp. abscessus strain=258, 10665_4#3",/dev/fd/63
signatures/5d6d57b222acdcddad7fff8f1d36f646.sig.gz,5d6d57b222acdcddad7fff8f1d36f646,5d6d57b2,31,DNA,0,1000,3162,True,"GCA_019247195.1 Gammaproteobacteria bacterium, ASM1924719v1",/dev/fd/63
signatures/225df11cc278187977b318bbc939980f.sig.gz,225df11cc278187977b318bbc939980f,225df11c,31,DNA,0,1000,5387,True,"GCF_000784985.1 Klebsiella pneumoniae subsp. pneumoniae strain=KPNIH30, ASM78498v1",/dev/fd/63
signatures/906af2f5d5406ab44dc6680afc97ad89.sig.gz,906af2f5d5406ab44dc6680afc97ad89,906af2f5,31,DNA,0,1000,4314,True,"GCF_900486715.1 Shigella flexneri strain=4028STDY6274982, 18787_4#69",/dev/fd/63
signatures/0b5c8d4ab84e5cec705f6e05d7864366.sig.gz,0b5c8d4ab84e5cec705f6e05d7864366,0b5c8d4a,31,DNA,0,1000,1876,True,"GCA_015228995.1 Magnetococcales bacterium, ASM1522899v1",/dev/fd/63
signatures/024023b702cd5e552c2d0dd474d766c8.sig.gz,024023b702cd5e552c2d0dd474d766c8,024023b7,31,DNA,0,1000,3352,True,"GCF_012393445.1 Acinetobacter lwoffii strain=FDAARGOS_620, ASM1239344v1",/dev/fd/63
signatures/51d76cb414eeae925e28d51a6f00812a.sig.gz,51d76cb414eeae925e28d51a6f00812a,51d76cb4,31,DNA,0,1000,2665,True,"GCF_900018695.1 Staphylococcus aureus strain=st326, 7748_6#3",/dev/fd/63
signatures/e41624d6b2df9eb3ce4b38183598099b.sig.gz,e41624d6b2df9eb3ce4b38183598099b,e41624d6,31,DNA,0,1000,3844,True,"GCF_900688885.1 Clostridioides difficile strain=078GUE018, 8080_1#6",/dev/fd/63
signatures/930c31440e35a9a327c1cba9f48d7d1f.sig.gz,930c31440e35a9a327c1cba9f48d7d1f,930c3144,31,DNA,0,1000,2270,True,"GCF_001345555.1 Streptococcus pneumoniae strain=SMRU2346, 6983_6#42",/dev/fd/63
signatures/8464e4b2615f7908e643485f7e21ae06.sig.gz,8464e4b2615f7908e643485f7e21ae06,8464e4b2,31,DNA,0,1000,3977,True,"GCF_001415815.1 Acinetobacter baumannii strain=ABBL121, ASM141581v1",/dev/fd/63
signatures/ea67b4c5165a69bbbce703d1326483e6.sig.gz,ea67b4c5165a69bbbce703d1326483e6,ea67b4c5,31,DNA,0,1000,6404,True,"GCF_013177055.1 Pseudomonas aeruginosa strain=S15, ASM1317705v1",/dev/fd/63
signatures/cee3ffac70a99edb71602bc8a939af75.sig.gz,cee3ffac70a99edb71602bc8a939af75,cee3ffac,31,DNA,0,1000,8943,True,"GCF_018604145.1 Paenibacillus agaridevorans strain=HCL2020, ASM1860414v1",/dev/fd/63
signatures/6e776884d8ae636b6a7bb7b7902050b0.sig.gz,6e776884d8ae636b6a7bb7b7902050b0,6e776884,31,DNA,0,1000,6974,True,"GCF_004370635.1 Pseudomonas aeruginosa strain=4064320487, ASM437063v1",/dev/fd/63
signatures/7438f7e4873d54b4c9e19576a52cd442.sig.gz,7438f7e4873d54b4c9e19576a52cd442,7438f7e4,31,DNA,0,1000,2842,True,"GCF_000555425.1 Staphylococcus aureus M0384 strain=M0384, Stap_aure_M0384_V1",/dev/fd/63
signatures/cf3658eabba82f2e693e08e0fbbb735d.sig.gz,cf3658eabba82f2e693e08e0fbbb735d,cf3658ea,31,DNA,0,1000,1523,True,"GCA_009785045.1 Treponema sp., ASM978504v1",/dev/fd/63
signatures/713dcaf2630e8aee6ac1c45c355c51ef.sig.gz,713dcaf2630e8aee6ac1c45c355c51ef,713dcaf2,31,DNA,0,1000,2807,True,"GCF_016462045.1 Enterococcus sp. SS2 strain=SS2, ASM1646204v1",/dev/fd/63
signatures/9743fe1c69a9d0addd2446c84a83dbb6.sig.gz,9743fe1c69a9d0addd2446c84a83dbb6,9743fe1c,31,DNA,0,1000,2739,True,"GCF_001983095.1 Staphylococcus aureus strain=MT-0557, ASM198309v1",/dev/fd/63
signatures/167fe73e3b07d60a4ccd19536ae114bc.sig.gz,167fe73e3b07d60a4ccd19536ae114bc,167fe73e,31,DNA,0,1000,2136,True,"GCF_001114405.1 Streptococcus pneumoniae strain=SMRU3151, 6938_3#26",/dev/fd/63
signatures/0cd93b7f6532ceb64a35315d5cb4dcc2.sig.gz,0cd93b7f6532ceb64a35315d5cb4dcc2,0cd93b7f,31,DNA,0,1000,2524,True,"GCA_002426275.1 Firmicutes bacterium UBA5499, ASM242627v1",/dev/fd/63
signatures/c4b41c07c515c1211feef2781ff5b727.sig.gz,c4b41c07c515c1211feef2781ff5b727,c4b41c07,31,DNA,0,1000,5398,True,"GCF_900503335.1 Klebsiella pneumoniae strain=EuSCAPE_HR005, 18858_1#24",/dev/fd/63
signatures/c4d3aa507530261e30d0ab8d439cea51.sig.gz,c4d3aa507530261e30d0ab8d439cea51,c4d3aa50,31,DNA,0,1000,4588,True,"GCF_016506175.1 Acinetobacter sp. TGL-Y2 strain=ACIN00253, ASM1650617v1",/dev/fd/63
signatures/942c183688aea4c9ef2dbe3a64da5ad4.sig.gz,942c183688aea4c9ef2dbe3a64da5ad4,942c1836,31,DNA,0,1000,1715,True,"GCA_000475995.1 Helicobacter pylori SA210A strain=SA210A, SA210A",/dev/fd/63
signatures/5edab5dbe7021aa094fe986095218e6c.sig.gz,5edab5dbe7021aa094fe986095218e6c,5edab5db,31,DNA,0,1000,1280,True,"GCA_017549105.1 Clostridia bacterium, ASM1754910v1",/dev/fd/63
signatures/1c7617d686bbaccfcaeed6fd2567ac2e.sig.gz,1c7617d686bbaccfcaeed6fd2567ac2e,1c7617d6,31,DNA,0,1000,3120,True,"GCA_903932015.1 uncultured Opitutae bacterium, freshwater MAG --- AM_bin-3813",/dev/fd/63
signatures/b0d33c69e9b9a59813ab15470c11bf28.sig.gz,b0d33c69e9b9a59813ab15470c11bf28,b0d33c69,31,DNA,0,1000,5071,True,"GCF_014857965.1 Escherichia coli strain=ARS-CC11352, ASM1485796v1",/dev/fd/63
signatures/4ea22cb2154ec47b2ebf4064fa48db2a.sig.gz,4ea22cb2154ec47b2ebf4064fa48db2a,4ea22cb2,31,DNA,0,1000,2657,True,"GCA_017523925.1 Clostridia bacterium, ASM1752392v1",/dev/fd/63
signatures/1188a76b3a18f4f848c99498efc0df3b.sig.gz,1188a76b3a18f4f848c99498efc0df3b,1188a76b,31,DNA,0,1000,5761,True,"GCF_002873795.1 Vibrio lentus strain=10N.286.54.A6, ASM287379v1",/dev/fd/63
signatures/931fc278cc9be775b5c505d541f8aa58.sig.gz,931fc278cc9be775b5c505d541f8aa58,931fc278,31,DNA,0,1000,6451,True,"GCF_001555555.1 Burkholderia thailandensis strain=Malaysia_#20, ASM155555v1",/dev/fd/63
signatures/c1481fa82c365261222f7e062bc22925.sig.gz,c1481fa82c365261222f7e062bc22925,c1481fa8,31,DNA,0,1000,2026,True,"GCA_003211205.1 Synechococcus sp. AG-673-F03, ASM321120v1",/dev/fd/63
signatures/37548e30ca78377b591d518881d7f13c.sig.gz,37548e30ca78377b591d518881d7f13c,37548e30,31,DNA,0,1000,2818,True,"GCF_000555125.1 Staphylococcus aureus M0357 strain=M0357, Stap_aure_M0357_V1",/dev/fd/63
