internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
signatures/2aa3715db699a52b0660594110b8b310.sig.gz,2aa3715db699a52b0660594110b8b310,2aa3715d,31,DNA,0,1000,4703,True,"GCF_002038385.1 Salmonella enterica subsp. enterica serovar Enteritidis strain=CFSAN057668, ASM203838v1",/dev/fd/63
signatures/9ce5e6a3543ea12c0cbb4c0db1c60e04.sig.gz,9ce5e6a3543ea12c0cbb4c0db1c60e04,9ce5e6a3,31,DNA,0,1000,3994,True,"GCF_006861825.1 Psychrobacillus vulpis strain=Z8, ASM686182v1",/dev/fd/63
signatures/4087162cf338668f5382c7b6fde2c3d6.sig.gz,4087162cf338668f5382c7b6fde2c3d6,4087162c,31,DNA,0,1000,4478,True,"GCF_014490235.1 Escherichia coli strain=141J8, ASM1449023v1",/dev/fd/63
signatures/e03fe093cc980c14fa013a1b49c5b06d.sig.gz_0,e03fe093cc980c14fa013a1b49c5b06d,e03fe093,31,DNA,0,1000,4052,True,"GCF_008369505.1 Vibrio cholerae strain=V924-19, ASM836950v1",/dev/fd/63
signatures/6cf9cdee7d80e6ba4c3a17ef852b04cd.sig.gz,6cf9cdee7d80e6ba4c3a17ef852b04cd,6cf9cdee,31,DNA,0,1000,2998,True,"GCF_000020005.1 Natranaerobius thermophilus JW/NM-WN-LF strain=JW/NM-WN-LF, ASM2000v1",/dev/fd/63
signatures/0e96e87c3187e6448ab7b3446aa1482f.sig.gz,0e96e87c3187e6448ab7b3446aa1482f,0e96e87c,31,DNA,0,1000,2400,True,"GCF_900289115.1 Janibacter massiliensis strain=Marseille-P4121, PRJEB23930",/dev/fd/63
signatures/14c6259abafe12860626df69881a9c03.sig.gz,14c6259abafe12860626df69881a9c03,14c6259a,31,DNA,0,1000,2267,True,"GCF_000255935.1 Corynebacterium pseudotuberculosis P54B96 strain=P54B96, ASM25593v1",/dev/fd/63
signatures/84f98ce9b7be2d19f7827151bfa8d133.sig.gz,84f98ce9b7be2d19f7827151bfa8d133,84f98ce9,31,DNA,0,1000,4144,True,"GCF_004317585.1 Clostridioides difficile strain=FD214, ASM431758v1",/dev/fd/63
signatures/922439bc9c1cb6ab326fd9d215444a01.sig.gz_1,922439bc9c1cb6ab326fd9d215444a01,922439bc,31,DNA,0,1000,3835,True,"GCF_002286135.1 Bordetella pertussis strain=E541, ASM228613v1",/dev/fd/63
signatures/832da18aac52e2e379f78145c3164744.sig.gz,832da18aac52e2e379f78145c3164744,832da18a,31,DNA,0,1000,3172,True,"GCA_003452605.1 Lachnospiraceae bacterium, ASM345260v1",/dev/fd/63
signatures/7e9b62cc8ae922a33e8c394870ca0f7a.sig.gz,7e9b62cc8ae922a33e8c394870ca0f7a,7e9b62cc,31,DNA,0,1000,6785,True,"GCF_004526325.1 Burkholderia pseudomallei strain=BPs122, ASM452632v1",/dev/fd/63
signatures/e86dac9c71acedbdff71fe42dbefa047.sig.gz,e86dac9c71acedbdff71fe42dbefa047,e86dac9c,31,DNA,0,1000,6113,True,"GCF_902833345.1 Burkholderia vietnamiensis strain=BCC0324, ASM90283334v1",/dev/fd/63
signatures/09c59c308e473855b871329a79f20736.sig.gz_8,09c59c308e473855b871329a79f20736,09c59c30,31,DNA,0,1000,3131,True,"GCF_017115235.1 Listeria monocytogenes strain=Marseille-P9663, ASM1711523v1",/dev/fd/63
signatures/123694b39b9fb01931b64f4891cef678.sig.gz_0,123694b39b9fb01931b64f4891cef678,123694b3,31,DNA,0,1000,8250,True,"GCF_003001675.1 Cohnella sp. SGD-V74 strain=SGD-V74, ASM300167v1",/dev/fd/63
signatures/2a5692b88b84c6d9f3180a5be5ba9f08.sig.gz,2a5692b88b84c6d9f3180a5be5ba9f08,2a5692b8,31,DNA,0,1000,2542,True,"GCA_009920945.1 Gammaproteobacteria bacterium, ASM992094v1",/dev/fd/63
signatures/cd3da372393073c374f6f22d4f5330b9.sig.gz,cd3da372393073c374f6f22d4f5330b9,cd3da372,31,DNA,0,1000,1712,True,"GCA_016208465.1 Actinobacteria bacterium, ASM1620846v1",/dev/fd/63
signatures/e6737e3d35e1235fbc7958ca2df84c21.sig.gz,e6737e3d35e1235fbc7958ca2df84c21,e6737e3d,31,DNA,0,1000,6877,True,"GCF_000177655.2 Micromonospora sp. L5 strain=L5, ASM17765v2",/dev/fd/63
signatures/b47872ba7d009f12e8dd99e27f0ce8ec.sig.gz,b47872ba7d009f12e8dd99e27f0ce8ec,b47872ba,31,DNA,0,1000,3911,True,"GCF_016506775.1 Acinetobacter baumannii strain=ACIN00189, ASM1650677v1",/dev/fd/63
signatures/54ac32f9cd3681b542b82be923d63528.sig.gz,54ac32f9cd3681b542b82be923d63528,54ac32f9,31,DNA,0,1000,810,True,"GCA_903934455.1 Candidatus Adlerbacteria bacterium, freshwater MAG --- C-4_bin-103",/dev/fd/63
signatures/7d9adf3a7f183fcc6bf44abdddf7cf2b.sig.gz,7d9adf3a7f183fcc6bf44abdddf7cf2b,7d9adf3a,31,DNA,0,1000,4933,True,"GCF_015351475.1 Flavobacterium sp. HJJ strain=HJJ, ASM1535147v1",/dev/fd/63
signatures/89dbf0bbbac2a6a175fc678fd10b53fc.sig.gz,89dbf0bbbac2a6a175fc678fd10b53fc,89dbf0bb,31,DNA,0,1000,3723,True,"GCA_018829095.1 Proteobacteria bacterium, ASM1882909v1",/dev/fd/63
signatures/cafcce80e4a7a00bc6044b64f4d0ada5.sig.gz,cafcce80e4a7a00bc6044b64f4d0ada5,cafcce80,31,DNA,0,1000,3871,True,"GCA_002339925.1 Enterobacteriaceae bacterium UBA2571, ASM233992v1",/dev/fd/63
signatures/a91033e970bd6ed2abb69650226e573a.sig.gz,a91033e970bd6ed2abb69650226e573a,a91033e9,31,DNA,0,1000,7059,True,"GCF_900595905.1 Burkholderia pseudomallei strain=A-277-02-2-04, 10396_8#51",/dev/fd/63
signatures/27b4c0bb9ac403b27fea3e2f8bf25222.sig.gz,27b4c0bb9ac403b27fea3e2f8bf25222,27b4c0bb,31,DNA,0,1000,2100,True,"GCF_000311225.1 Streptococcus agalactiae CCUG 44104 strain=CCUG 44104, ASM31122v1",/dev/fd/63
signatures/20e36415a5c7a9e4f943ef764f957813.sig.gz,20e36415a5c7a9e4f943ef764f957813,20e36415,31,DNA,0,1000,1604,True,"GCF_018327945.1 Helicobacter pylori strain=JP0042, ASM1832794v1",/dev/fd/63
signatures/cb8bdf420be6bc6e5b2899a9005934c2.sig.gz,cb8bdf420be6bc6e5b2899a9005934c2,cb8bdf42,31,DNA,0,1000,2810,True,"GCF_016634425.1 Lacisediminihabitans sp. G11-30 strain=G11-30, ASM1663442v1",/dev/fd/63
signatures/c0528809320e04ac0663dc9846a563fb.sig.gz,c0528809320e04ac0663dc9846a563fb,c0528809,31,DNA,0,1000,5346,True,"GCF_005046595.1 Escherichia coli strain=FWSEC0031, ASM504659v1",/dev/fd/63
signatures/b14f1293af9cab785e6dfc619379a48f.sig.gz,b14f1293af9cab785e6dfc619379a48f,b14f1293,31,DNA,0,1000,1415,True,"GCA_007125445.1 Bacteroidales bacterium, ASM712544v1",/dev/fd/63
signatures/f94b9e9e6928b5f45300354ba887fff5.sig.gz,f94b9e9e6928b5f45300354ba887fff5,f94b9e9e,31,DNA,0,1000,2145,True,"GCF_904420005.1 Candidatus Tabaqchalia intestinavium, Coassembly_mag_113",/dev/fd/63
signatures/912f0c3e27d3417564635576a1aacf6b.sig.gz,912f0c3e27d3417564635576a1aacf6b,912f0c3e,31,DNA,0,1000,4178,True,"GCA_003697105.1 Gemmatimonadetes bacterium, ASM369710v1",/dev/fd/63
signatures/797f9129dbaaef6a8f9f3020cc3ce85f.sig.gz,797f9129dbaaef6a8f9f3020cc3ce85f,797f9129,31,DNA,0,1000,4034,True,"GCF_014196145.1 Microvirga flocculans strain=DSM 15743, ASM1419614v1",/dev/fd/63
signatures/7417f8878a1a87ef4d62f0ee71c525ca.sig.gz,7417f8878a1a87ef4d62f0ee71c525ca,7417f887,31,DNA,0,1000,4813,True,"GCF_004215225.1 Vibrio vulnificus strain=VA-WGS-18027, ASM421522v1",/dev/fd/63
signatures/a50f80268c7b80109111a0d522daffbf.sig.gz,a50f80268c7b80109111a0d522daffbf,a50f8026,31,DNA,0,1000,4014,True,"GCF_003597875.1 Clostridioides difficile strain=020477, ASM359787v1",/dev/fd/63
signatures/e4e37a9513fc04bb912b4f2da108dd89.sig.gz,e4e37a9513fc04bb912b4f2da108dd89,e4e37a95,31,DNA,0,1000,1895,True,"GCA_007121575.1 Natronomonas sp., ASM712157v1",/dev/fd/63
signatures/7df2ace5a51502bcea81afb805d5e9a7.sig.gz,7df2ace5a51502bcea81afb805d5e9a7,7df2ace5,31,DNA,0,1000,4755,True,"GCF_008640545.1 Enterobacter hormaechei strain=A10, ASM864054v1",/dev/fd/63
signatures/de07928fba4b1378e514c433436b7e20.sig.gz_74,de07928fba4b1378e514c433436b7e20,de07928f,31,DNA,0,1000,3837,True,"GCF_001988195.1 Bordetella pertussis strain=H682, ASM198819v1",/dev/fd/63
signatures/3f88cd0eef4d1abb55f86c1d7be337ef.sig.gz,3f88cd0eef4d1abb55f86c1d7be337ef,3f88cd0e,31,DNA,0,1000,5124,True,"GCF_015319215.1 Enterobacter hormaechei strain=Ent7, ASM1531921v1",/dev/fd/63
signatures/bb6ba269454297de7a724541a9c2a20d.sig.gz,bb6ba269454297de7a724541a9c2a20d,bb6ba269,31,DNA,0,1000,4692,True,"GCF_007655295.1 Escherichia coli strain=jhzxyyecs5, ASM765529v1",/dev/fd/63
signatures/5b4a85fba2d325a1e108f456d83b7cb0.sig.gz,5b4a85fba2d325a1e108f456d83b7cb0,5b4a85fb,31,DNA,0,1000,4537,True,"GCF_002632825.1 Xenorhabdus stockiae strain=DSM 17904, ASM263282v1",/dev/fd/63
signatures/956abf3db29d4f96ab0fad839131780b.sig.gz,956abf3db29d4f96ab0fad839131780b,956abf3d,31,DNA,0,1000,6437,True,"GCF_018207095.1 Nocardiopsis sp. MG754419 strain=MG754419, ASM1820709v1",/dev/fd/63
signatures/ed086a2288da029abf4eee7013d51c85.sig.gz,ed086a2288da029abf4eee7013d51c85,ed086a22,31,DNA,0,1000,1560,True,"GCA_903833165.1 uncultured Ferrovum sp., freshwater MAG --- AM-2014-D6_bin-368",/dev/fd/63
signatures/67dcfb6f841d9c850084e038f201ddcb.sig.gz,67dcfb6f841d9c850084e038f201ddcb,67dcfb6f,31,DNA,0,1000,5042,True,"GCA_009794785.1 Escherichia coli strain=10433wA12, ASM979478v1",/dev/fd/63
signatures/efb1e49b1cc0dec53a454c073fcf17f7.sig.gz,efb1e49b1cc0dec53a454c073fcf17f7,efb1e49b,31,DNA,0,1000,2397,True,"GCA_910580105.1 uncultured Clostridia bacterium, MGBC116426",/dev/fd/63
signatures/35f73317ea7291cc9d3e1e8be6199430.sig.gz,35f73317ea7291cc9d3e1e8be6199430,35f73317,31,DNA,0,1000,1449,True,"GCA_016777765.1 Rhodobacteraceae bacterium, ASM1677776v1",/dev/fd/63
signatures/e4e69f595425028fd0a27a2ce7c6fc0b.sig.gz,e4e69f595425028fd0a27a2ce7c6fc0b,e4e69f59,31,DNA,0,1000,4318,True,"GCF_004105805.1 Mycobacterium tuberculosis strain=M0021037-8, ASM410580v1",/dev/fd/63
signatures/c1951d3b3fbf69f5bac23d2c6d7b5cfb.sig.gz,c1951d3b3fbf69f5bac23d2c6d7b5cfb,c1951d3b,31,DNA,0,1000,8273,True,"GCF_902831455.1 Burkholderia gladioli strain=BCC1708, ASM90283145v1",/dev/fd/63
signatures/abed0c19c85c5501d31686a5a4550638.sig.gz,abed0c19c85c5501d31686a5a4550638,abed0c19,31,DNA,0,1000,5171,True,"GCF_008039155.1 Vibrio parahaemolyticus strain=HZ18-100, ASM803915v1",/dev/fd/63
signatures/a9b05cf239f7c9e4ed3941e53765d19e.sig.gz,a9b05cf239f7c9e4ed3941e53765d19e,a9b05cf2,31,DNA,0,1000,6484,True,"GCA_000524095.1 Mycobacterium kansasii 824 strain=824, ASM52409v1",/dev/fd/63
signatures/adfc4531091f3f1697ba4fb46f855f88.sig.gz,adfc4531091f3f1697ba4fb46f855f88,adfc4531,31,DNA,0,1000,3797,True,"GCF_002212525.1 Acinetobacter baumannii strain=AB601, ASM221252v1",/dev/fd/63
signatures/69a05eee48d366957c52199f5d519dc4.sig.gz,69a05eee48d366957c52199f5d519dc4,69a05eee,31,DNA,0,1000,1374,True,"GCA_018376005.1 Atopobium sp., ASM1837600v1",/dev/fd/63
signatures/4fffa80ded3a11f96f404d2aab50fe01.sig.gz,4fffa80ded3a11f96f404d2aab50fe01,4fffa80d,31,DNA,0,1000,5908,True,"GCF_900600775.1 Pseudomonas viridiflava, p7.B7",/dev/fd/63
signatures/fc935cf4bf03d3e5f36cd69df035e0f8.sig.gz,fc935cf4bf03d3e5f36cd69df035e0f8,fc935cf4,31,DNA,0,1000,1994,True,"GCF_900031275.1 Streptococcus pneumoniae strain=2842STDY5753465, 12718_5#92",/dev/fd/63
signatures/1a5c36dbdd08163c8ca2a1e17c1fb5c4.sig.gz,1a5c36dbdd08163c8ca2a1e17c1fb5c4,1a5c36db,31,DNA,0,1000,792,True,"GCF_018793085.1 Mycoplasma hyorhinis strain=3417L18, ASM1879308v1",/dev/fd/63
signatures/6f82bf726d19a9738c6ed0498d8b24cc.sig.gz,6f82bf726d19a9738c6ed0498d8b24cc,6f82bf72,31,DNA,0,1000,5283,True,"GCF_016916555.1 Escherichia coli strain=S1, ASM1691655v1",/dev/fd/63
signatures/5f2c30a771cf31d214da6ff37a1ad479.sig.gz,5f2c30a771cf31d214da6ff37a1ad479,5f2c30a7,31,DNA,0,1000,2879,True,"GCF_900035835.1 Staphylococcus aureus strain=st523, 7564_8#3",/dev/fd/63
signatures/d875904ca7cfdf9bf3f6037fc6132624.sig.gz,d875904ca7cfdf9bf3f6037fc6132624,d875904c,31,DNA,0,1000,4865,True,"GCA_000504845.1 Mycobacterium avium subsp. paratuberculosis 10-5864 strain=10-5864, MAP 5864 version 1",/dev/fd/63
signatures/ee1c51b00e9ca7b46bf10d7d06ca541a.sig.gz,ee1c51b00e9ca7b46bf10d7d06ca541a,ee1c51b0,31,DNA,0,1000,4328,True,"GCF_004112665.1 Mycobacterium tuberculosis strain=M0026040-7, ASM411266v1",/dev/fd/63
signatures/b810dd30f2e5e8f867f5b3237c9eafd7.sig.gz,b810dd30f2e5e8f867f5b3237c9eafd7,b810dd30,31,DNA,0,1000,3087,True,"GCF_900290975.1 Flavobacterium columnare, CIP109753.1",/dev/fd/63
signatures/f3ad12d81c15e410bf80bc81462b96ec.sig.gz,f3ad12d81c15e410bf80bc81462b96ec,f3ad12d8,31,DNA,0,1000,4114,True,"GCA_007124885.1 Ilumatobacteraceae bacterium, ASM712488v1",/dev/fd/63
signatures/8a426b098728beeee11c09c53f60ca08.sig.gz,8a426b098728beeee11c09c53f60ca08,8a426b09,31,DNA,0,1000,5479,True,"GCF_013317835.1 Agrobacterium tumefaciens strain=K599, ASM1331783v1",/dev/fd/63
signatures/d1ed3054ac585ea0f4a127b85afd5bf8.sig.gz,d1ed3054ac585ea0f4a127b85afd5bf8,d1ed3054,31,DNA,0,1000,2691,True,"GCF_001810505.1 Corynebacterium sp. HMSC077B05 strain=HMSC077B05, ASM181050v1",/dev/fd/63
signatures/52394e8dba7fe5b9505e9301431561d4.sig.gz,52394e8dba7fe5b9505e9301431561d4,52394e8d,31,DNA,0,1000,1911,True,"GCA_002720635.1 Flavobacteriales bacterium, ASM272063v1",/dev/fd/63
signatures/53296a4041e04c77bf0272d6b02546a5.sig.gz,53296a4041e04c77bf0272d6b02546a5,53296a40,31,DNA,0,1000,2874,True,"GCF_000594565.1 Staphylococcus aureus T86792 strain=T86792, Stap_aure_T86792_V1",/dev/fd/63
signatures/2cdd43bb4aa9619dd4d6ee582f105d68.sig.gz,2cdd43bb4aa9619dd4d6ee582f105d68,2cdd43bb,31,DNA,0,1000,1023,True,"GCA_001819875.1 Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_02_FULL_48_12, ASM181987v1",/dev/fd/63
signatures/1ac49b68ff6eeec639f09e6188976274.sig.gz,1ac49b68ff6eeec639f09e6188976274,1ac49b68,31,DNA,0,1000,2346,True,"GCF_002994105.1 Staphylococcus agnetis strain=43, ASM299410v1",/dev/fd/63
signatures/bddc02872b220c8ae95b2652ce090e9a.sig.gz,bddc02872b220c8ae95b2652ce090e9a,bddc0287,31,DNA,0,1000,5278,True,"GCF_002152815.1 Klebsiella pneumoniae strain=UCI115, ASM215281v1",/dev/fd/63
signatures/22b9cd5632d223eb40decbf7a5d94cf0.sig.gz,22b9cd5632d223eb40decbf7a5d94cf0,22b9cd56,31,DNA,0,1000,2824,True,"GCF_000558145.1 Staphylococcus aureus M0612 strain=M0612, Stap_aure_M0612_V1",/dev/fd/63
signatures/2e59e0ce112fd07b904da42a5e0a994d.sig.gz,2e59e0ce112fd07b904da42a5e0a994d,2e59e0ce,31,DNA,0,1000,6290,True,"GCF_003439895.1 Parabacteroides gordonii strain=OM02-37, OM02-37",/dev/fd/63
signatures/3a4ccce951c838480098cb74eddb50e1.sig.gz,3a4ccce951c838480098cb74eddb50e1,3a4ccce9,31,DNA,0,1000,4935,True,"GCA_009360655.1 Delftia sp., ASM936065v1",/dev/fd/63
signatures/c93754f48f33ddbbdfb4bb4fc2632b2f.sig.gz,c93754f48f33ddbbdfb4bb4fc2632b2f,c93754f4,31,DNA,0,1000,5652,True,"GCF_017311915.1 Klebsiella pneumoniae strain=IR5093, ASM1731191v1",/dev/fd/63
signatures/084bc34248c325926b337eb1621c0070.sig.gz,084bc34248c325926b337eb1621c0070,084bc342,31,DNA,0,1000,1851,True,"GCA_900317915.1 uncultured Lachnospiraceae bacterium, Rumen uncultured genome RUG336",/dev/fd/63
signatures/cb7c56245fce2d244f1a81606ffc624b.sig.gz,cb7c56245fce2d244f1a81606ffc624b,cb7c5624,31,DNA,0,1000,3519,True,"GCA_019115125.1 Candidatus Blautia faecipullorum, ASM1911512v1",/dev/fd/63
signatures/d57fc85cccce40e68205e6efc6a32a5a.sig.gz,d57fc85cccce40e68205e6efc6a32a5a,d57fc85c,31,DNA,0,1000,1432,True,"GCA_007118315.1 Bacteroidales bacterium, ASM711831v1",/dev/fd/63
signatures/2c418663fe9887f5f4f202df64e9d772.sig.gz,2c418663fe9887f5f4f202df64e9d772,2c418663,31,DNA,0,1000,6621,True,"GCF_006714965.1 Rhodococcus sp. AK5 strain=AK5, ASM671496v1",/dev/fd/63
signatures/6a25d42fd58cdebafc228e279cadead6.sig.gz,6a25d42fd58cdebafc228e279cadead6,6a25d42f,31,DNA,0,1000,2474,True,"GCA_002049545.1 Deltaproteobacteria bacterium tcs-42, ASM204954v1",/dev/fd/63
signatures/611e56cc50254aea8d2bf8a811ed703f.sig.gz,611e56cc50254aea8d2bf8a811ed703f,611e56cc,31,DNA,0,1000,5032,True,"GCF_000780395.1 Escherichia coli strain=blood-11-0067, ASM78039v1",/dev/fd/63
signatures/a259174e7e580c5f91310b7a00275a08.sig.gz,a259174e7e580c5f91310b7a00275a08,a259174e,31,DNA,0,1000,2122,True,"GCF_900031285.1 Streptococcus pneumoniae strain=2842STDY5753486, 12754_1#17",/dev/fd/63
signatures/9bdb52b597a35c5bebe0189d5c56c0e9.sig.gz,9bdb52b597a35c5bebe0189d5c56c0e9,9bdb52b5,31,DNA,0,1000,3759,True,"GCF_014228135.1 Listeria booriae strain=FSL L7-0360, ASM1422813v1",/dev/fd/63
signatures/06f869231bb30261d77cd7e1e64a4ac2.sig.gz,06f869231bb30261d77cd7e1e64a4ac2,06f86923,31,DNA,0,1000,575,True,"GCA_002790875.1 Candidatus Pacearchaeota archaeon CG_4_9_14_3_um_filter_30_11, ASM279087v1",/dev/fd/63
signatures/cb311b4ff49d1b7e3f5c8836e634097a.sig.gz,cb311b4ff49d1b7e3f5c8836e634097a,cb311b4f,31,DNA,0,1000,4325,True,"GCF_001946115.1 Mycobacterium tuberculosis strain=I0001196-0, ASM194611v1",/dev/fd/63
signatures/65daa99238999243f59eca035655b458.sig.gz,65daa99238999243f59eca035655b458,65daa992,31,DNA,0,1000,1894,True,"GCA_900549355.1 uncultured Collinsella sp., UMGS1184",/dev/fd/63
signatures/e2b517fc5d2926f8c35497bf2c80ebd2.sig.gz,e2b517fc5d2926f8c35497bf2c80ebd2,e2b517fc,31,DNA,0,1000,3221,True,"GCF_000417765.1 Corynebacterium glutamicum Z188 strain=Z188, ASM41776v1",/dev/fd/63
signatures/4f3428a00bc76dd8b83b833989b6420d.sig.gz_0,4f3428a00bc76dd8b83b833989b6420d,4f3428a0,31,DNA,0,1000,1515,True,"GCF_000314245.1 Campylobacter coli BIGS0012 strain=BIGS0012, ASM31424v1",/dev/fd/63
signatures/d615b247fc4b5a205dbe58ae6c5a63dc.sig.gz,d615b247fc4b5a205dbe58ae6c5a63dc,d615b247,31,DNA,0,1000,4847,True,"GCF_001586835.1 Citrobacter sp. AATXQ strain=AATXQ, ASM158683v1",/dev/fd/63
signatures/4eca89359ab8c3d0ec3062a41a718fa6.sig.gz,4eca89359ab8c3d0ec3062a41a718fa6,4eca8935,31,DNA,0,1000,788,True,"GCA_018901245.1 Nanoarchaeota archaeon, ASM1890124v1",/dev/fd/63
signatures/6b7304537c8e3091569161ea70ce5d30.sig.gz,6b7304537c8e3091569161ea70ce5d30,6b730453,31,DNA,0,1000,1718,True,"GCF_016458455.1 Campylobacter jejuni strain=2018MI18, ASM1645845v1",/dev/fd/63
signatures/766864892cf66360d3a3204f8bc9443f.sig.gz,766864892cf66360d3a3204f8bc9443f,76686489,31,DNA,0,1000,1801,True,"GCA_001628575.1 Acidimicrobiia bacterium REDSEA-S20_B6, ASM162857v1",/dev/fd/63
signatures/5e56d98286b25aac829a3381dc6ede44.sig.gz,5e56d98286b25aac829a3381dc6ede44,5e56d982,31,DNA,0,1000,4402,True,"GCF_018336955.1 Marinomonas sp. A3A strain=A3A, ASM1833695v1",/dev/fd/63
signatures/235470fb5916f232efc6818f3336087d.sig.gz,235470fb5916f232efc6818f3336087d,235470fb,31,DNA,0,1000,1710,True,"GCF_900983415.1 Streptococcus pyogenes strain=YARC4, 11826_4#90",/dev/fd/63
signatures/6af7e051946325ad6ecf578faada4057.sig.gz,6af7e051946325ad6ecf578faada4057,6af7e051,31,DNA,0,1000,2801,True,"GCF_000570375.1 Staphylococcus aureus F36683 strain=F36683, Stap_aure_F36683_V1",/dev/fd/63
signatures/dff22d7d085083630f908e21c1172def.sig.gz,dff22d7d085083630f908e21c1172def,dff22d7d,31,DNA,0,1000,5942,True,"GCA_900540715.1 uncultured Parabacteroides sp., UMGS282",/dev/fd/63
signatures/12d07862465cd9cff6d9ddea9f68baa1.sig.gz,12d07862465cd9cff6d9ddea9f68baa1,12d07862,31,DNA,0,1000,4543,True,"GCA_000984395.1 Salmonella enterica subsp. enterica serovar Paratyphi A, PA033",/dev/fd/63
signatures/dec3f5ef4dbfe5e69852a5a95d8f4834.sig.gz,dec3f5ef4dbfe5e69852a5a95d8f4834,dec3f5ef,31,DNA,0,1000,5195,True,"GCF_001059035.1 Escherichia coli strain=735_ECOL, ASM105903v1",/dev/fd/63
signatures/b653c000847902f16b005cbd1a60648f.sig.gz,b653c000847902f16b005cbd1a60648f,b653c000,31,DNA,0,1000,2798,True,"GCF_011292105.1 Staphylococcus aureus strain=SH-2M3, ASM1129210v1",/dev/fd/63
signatures/9a99b71d3cb89e15b73985607f210bca.sig.gz,9a99b71d3cb89e15b73985607f210bca,9a99b71d,31,DNA,0,1000,4966,True,"GCF_002545925.1 Escherichia coli strain=MOD1-EC5856, ASM254592v1",/dev/fd/63
signatures/c16a745b6966e1ae534a1a03de18bf95.sig.gz,c16a745b6966e1ae534a1a03de18bf95,c16a745b,31,DNA,0,1000,2170,True,"GCF_900204725.1 Neisseria meningitidis strain=Neisseria meningitidis, 23025",/dev/fd/63
signatures/0fb74405545822dbdb7e1b2011406422.sig.gz,0fb74405545822dbdb7e1b2011406422,0fb74405,31,DNA,0,1000,4795,True,"GCA_001148945.1 Salmonella enterica subsp. enterica serovar Typhi strain=ERL102275, 10349_1#55",/dev/fd/63
