internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
signatures/f41d2165baed73f5aa85dde1fe202bdc.sig.gz,f41d2165baed73f5aa85dde1fe202bdc,f41d2165,31,DNA,0,1000,1800,True,"GCA_016214355.1 Nitrospirae bacterium, ASM1621435v1",/dev/fd/63
signatures/bc6525096e98464c90139267ff3ebd26.sig.gz_0,bc6525096e98464c90139267ff3ebd26,bc652509,31,DNA,0,1000,4661,True,"GCF_000626375.1 Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111095 strain=EC20111095, ASM62637v1",/dev/fd/63
signatures/9e9275f684b530b9641705e654b7ec36.sig.gz,9e9275f684b530b9641705e654b7ec36,9e9275f6,31,DNA,0,1000,3142,True,"GCF_000981035.1 Catabacter hongkongensis strain=HKU16, ASM98103v1",/dev/fd/63
signatures/f01b8c4b703587e5ce5985e545c91c11.sig.gz,f01b8c4b703587e5ce5985e545c91c11,f01b8c4b,31,DNA,0,1000,1390,True,"GCA_017504565.1 Candidatus Methanomethylophilaceae archaeon, ASM1750456v1",/dev/fd/63
signatures/d6e7e1a77ff66009aab40114c98daf4d.sig.gz,d6e7e1a77ff66009aab40114c98daf4d,d6e7e1a7,31,DNA,0,1000,2208,True,"GCF_001730235.1 Vulcanibacillus modesticaldus strain=BR, ASM173023v1",/dev/fd/63
signatures/e5a9ba0ca8865a380beecf6a902048a1.sig.gz,e5a9ba0ca8865a380beecf6a902048a1,e5a9ba0c,31,DNA,0,1000,6813,True,"GCF_001530685.1 Burkholderia ubonensis strain=MSMB1507WGS, ASM153068v1",/dev/fd/63
signatures/7d8a92f5b8cf9d011f33a0c8bc2e1498.sig.gz,7d8a92f5b8cf9d011f33a0c8bc2e1498,7d8a92f5,31,DNA,0,1000,3973,True,"GCF_010587045.1 Acinetobacter baumannii strain=AS012542, ASM1058704v1",/dev/fd/63
signatures/9828b169ade8282fb899b1be3058a95f.sig.gz,9828b169ade8282fb899b1be3058a95f,9828b169,31,DNA,0,1000,1658,True,"GCF_006770865.1 Pediococcus pentosaceus strain=JQI-7, ASM677086v1",/dev/fd/63
signatures/41a9b53594ba772df3b68688d01f666c.sig.gz,41a9b53594ba772df3b68688d01f666c,41a9b535,31,DNA,0,1000,1185,True,"GCA_902639485.1 uncultured Wolbachia sp., WOLB0334",/dev/fd/63
signatures/fea3f3ea958a8cf75f6fa2b88780e043.sig.gz,fea3f3ea958a8cf75f6fa2b88780e043,fea3f3ea,31,DNA,0,1000,1541,True,"GCA_002720485.1 Acidimicrobiaceae bacterium, ASM272048v1",/dev/fd/63
signatures/e2d05accdaec7605514449e4b99c32fe.sig.gz,e2d05accdaec7605514449e4b99c32fe,e2d05acc,31,DNA,0,1000,1415,True,"GCA_900547965.1 uncultured Eggerthella sp., UMGS1046",/dev/fd/63
signatures/0782c3f680ea4ffa31d366e36390ce98.sig.gz,0782c3f680ea4ffa31d366e36390ce98,0782c3f6,31,DNA,0,1000,2987,True,"GCA_015260465.1 Prevotella sp., ASM1526046v1",/dev/fd/63
signatures/9efcdd0a73d0875588b3869543ea904a.sig.gz,9efcdd0a73d0875588b3869543ea904a,9efcdd0a,31,DNA,0,1000,2069,True,"GCA_902792275.1 uncultured Bacteroidetes bacterium, Rumen uncultured genome RUG13760",/dev/fd/63
signatures/30790848112285885b498aa22c38df3f.sig.gz,30790848112285885b498aa22c38df3f,30790848,31,DNA,0,1000,7510,True,"GCF_900105175.1 Jiangella sp. DSM 45060 strain=DSM 45060, IMG-taxon 2634166313 annotated assembly",/dev/fd/63
signatures/d11ef5d094c73048c61f524220b817de.sig.gz,d11ef5d094c73048c61f524220b817de,d11ef5d0,31,DNA,0,1000,4731,True,"GCA_001102865.1 Salmonella enterica subsp. enterica serovar Enteritidis strain=SP11, 8616_4#55",/dev/fd/63
signatures/df9df116754d20d161a5c701dab4cc2b.sig.gz,df9df116754d20d161a5c701dab4cc2b,df9df116,31,DNA,0,1000,2300,True,"GCA_017405405.1 Kiritimatiellae bacterium, ASM1740540v1",/dev/fd/63
signatures/0e72af58e6cf3e1a839c588feaf08fb3.sig.gz,0e72af58e6cf3e1a839c588feaf08fb3,0e72af58,31,DNA,0,1000,7125,True,"GCF_000774815.1 Burkholderia pseudomallei MSHR2451 strain=MSHR2451, BPN",/dev/fd/63
signatures/afa36759824f2aba5aac1da9ec79a81d.sig.gz,afa36759824f2aba5aac1da9ec79a81d,afa36759,31,DNA,0,1000,2403,True,"GCA_002297545.1 Prevotellaceae bacterium UBA711, ASM229754v1",/dev/fd/63
signatures/8d8975c997a1b284b3b6c97cdc7c2e97.sig.gz,8d8975c997a1b284b3b6c97cdc7c2e97,8d8975c9,31,DNA,0,1000,979,True,"GCA_016182185.1 Candidatus Levybacteria bacterium, ASM1618218v1",/dev/fd/63
signatures/c3a00367b3491ce6b26e2104631a5506.sig.gz,c3a00367b3491ce6b26e2104631a5506,c3a00367,31,DNA,0,1000,3820,True,"GCF_004135385.1 Xylanimicrobium sp. FW10M-9 strain=FW10M-9, ASM413538v1",/dev/fd/63
signatures/899b01b0f27f6c75c414701d7e379ba4.sig.gz,899b01b0f27f6c75c414701d7e379ba4,899b01b0,31,DNA,0,1000,2024,True,"GCA_012840405.1 Syntrophomonadaceae bacterium, ASM1284040v1",/dev/fd/63
signatures/1fb6564f84ac5132f44a9f7f65546169.sig.gz,1fb6564f84ac5132f44a9f7f65546169,1fb6564f,31,DNA,0,1000,4826,True,"GCF_900132745.1 Mycobacteroides abscessus subsp. bolletii strain=363, 10250_1#23",/dev/fd/63
signatures/1693eb2be8a939b26b0cdd8d79073fd6.sig.gz,1693eb2be8a939b26b0cdd8d79073fd6,1693eb2b,31,DNA,0,1000,2700,True,"GCA_013815405.1 Caulobacteraceae bacterium, ASM1381540v1",/dev/fd/63
signatures/d6205da4e0293a981a9c99f846fcff7a.sig.gz,d6205da4e0293a981a9c99f846fcff7a,d6205da4,31,DNA,0,1000,4717,True,"GCF_004122245.1 Escherichia coli strain=L930, ASM412224v1",/dev/fd/63
signatures/11c0b7da7c90b6be2668f39167726926.sig.gz,11c0b7da7c90b6be2668f39167726926,11c0b7da,31,DNA,0,1000,4110,True,"GCF_004886325.1 Cellulomonas sp. CPCC 204705 strain=CPCC 204705, ASM488632v1",/dev/fd/63
signatures/03915bd631c5e20f77dd1d6a9427dd02.sig.gz,03915bd631c5e20f77dd1d6a9427dd02,03915bd6,31,DNA,0,1000,3085,True,"GCF_000316195.1 Brachyspira hampsonii 30446 strain=30446, ASM31619v1",/dev/fd/63
signatures/4ef6633a186703af05ee44b92f23e199.sig.gz,4ef6633a186703af05ee44b92f23e199,4ef6633a,31,DNA,0,1000,4773,True,"GCA_003347635.1 Sphingomonadaceae bacterium KCTC 52780 strain=KCTC 52780, ASM334763v1",/dev/fd/63
signatures/004f0bae076e0d696c760421aec76a38.sig.gz,004f0bae076e0d696c760421aec76a38,004f0bae,31,DNA,0,1000,5464,True,"GCF_900502875.1 Klebsiella pneumoniae strain=EuSCAPE_PT035, 18623_2#98",/dev/fd/63
signatures/b43832df047d639d88a1eb9425cd9963.sig.gz,b43832df047d639d88a1eb9425cd9963,b43832df,31,DNA,0,1000,2093,True,"GCF_900023825.1 Streptococcus pneumoniae strain=2842STDY5644306, 11861_3#79",/dev/fd/63
signatures/33a31d9b6ca2d26ae6c773e52239ef42.sig.gz,33a31d9b6ca2d26ae6c773e52239ef42,33a31d9b,31,DNA,0,1000,4800,True,"GCF_002107415.1 Salmonella enterica subsp. enterica serovar Give strain=NY_FSL S10-1421, ASM210741v1",/dev/fd/63
signatures/2e7c6460ee3f71c3540f6e1c31a4d8f7.sig.gz,2e7c6460ee3f71c3540f6e1c31a4d8f7,2e7c6460,31,DNA,0,1000,6831,True,"GCF_013277795.1 Rhodococcus sp. MS16 strain=MS16, ASM1327779v1",/dev/fd/63
signatures/ffa5646a5223a6e058b6119c492bda35.sig.gz,ffa5646a5223a6e058b6119c492bda35,ffa5646a,31,DNA,0,1000,4248,True,"GCF_003394315.1 Mycobacterium tuberculosis strain=62014_S1, ASM339431v1",/dev/fd/63
signatures/18481316a6b74c4b336e5b1ceb3c62f0.sig.gz,18481316a6b74c4b336e5b1ceb3c62f0,18481316,31,DNA,0,1000,7083,True,"GCF_002136065.1 Pseudomonas aeruginosa strain=S434_C09_BS, ASM213606v1",/dev/fd/63
signatures/5fe68cb341dedcce33ef09ef5a4d129f.sig.gz,5fe68cb341dedcce33ef09ef5a4d129f,5fe68cb3,31,DNA,0,1000,4713,True,"GCF_001239905.1 Salmonella enterica subsp. enterica serovar Typhi strain=ty2-86, 10425_1#93",/dev/fd/63
signatures/7025237c45496c0270a063ddeb11112d.sig.gz,7025237c45496c0270a063ddeb11112d,7025237c,31,DNA,0,1000,6456,True,"GCF_011063385.1 Achromobacter insolitus strain=Kg 19, ASM1106338v1",/dev/fd/63
signatures/fee180a6d07a867d83eded6f129fc5a3.sig.gz,fee180a6d07a867d83eded6f129fc5a3,fee180a6,31,DNA,0,1000,2012,True,"GCA_015263505.1 Neisseria sicca, ASM1526350v1",/dev/fd/63
signatures/310674f5dabdd714b90414cfc3b2bbee.sig.gz,310674f5dabdd714b90414cfc3b2bbee,310674f5,31,DNA,0,1000,5712,True,"GCF_014839365.1 Pseudomonas lutea strain=CFBP13723, ASM1483936v1",/dev/fd/63
signatures/62e2e22bc86e756bc46788442c9f5bff.sig.gz,62e2e22bc86e756bc46788442c9f5bff,62e2e22b,31,DNA,0,1000,1771,True,"GCA_009817315.1 Francisella tularensis strain=08-2813, ASM981731v1",/dev/fd/63
signatures/cf0d71b50424df7a4ed305a32de38e81.sig.gz,cf0d71b50424df7a4ed305a32de38e81,cf0d71b5,31,DNA,0,1000,3415,True,"GCF_014672995.1 Aeromicrobium tamlense strain=SSW1-57, ASM1467299v1",/dev/fd/63
signatures/20dcff063666515986a815f3b9ecbf48.sig.gz,20dcff063666515986a815f3b9ecbf48,20dcff06,31,DNA,0,1000,2822,True,"GCF_012395915.1 Staphylococcus aureus strain=M212, ASM1239591v1",/dev/fd/63
signatures/a96f826fb322168918d93d78fbc4d999.sig.gz,a96f826fb322168918d93d78fbc4d999,a96f826f,31,DNA,0,1000,4951,True,"GCF_000503575.1 Escherichia coli 27A strain=27A, Ecoli27A",/dev/fd/63
signatures/2d42c2780a070ecb943e7dcca0f72fd8.sig.gz,2d42c2780a070ecb943e7dcca0f72fd8,2d42c278,31,DNA,0,1000,4910,True,"GCF_006246385.1 Aeromonas hydrophila strain=BAQ071013-136, ASM624638v1",/dev/fd/63
signatures/c2fa1348e53027723be4a4c1cc4e7ec2.sig.gz,c2fa1348e53027723be4a4c1cc4e7ec2,c2fa1348,31,DNA,0,1000,855,True,"GCA_009704555.1 Actinobacteria bacterium, ASM970455v1",/dev/fd/63
signatures/1d089ff45a67037572fe67dbbf83f091.sig.gz,1d089ff45a67037572fe67dbbf83f091,1d089ff4,31,DNA,0,1000,3871,True,"GCF_001050575.1 Clostridioides difficile T5 strain=T5, ASM105057v1",/dev/fd/63
signatures/a00fdf5c45f713831253b06e44265649.sig.gz_1,a00fdf5c45f713831253b06e44265649,a00fdf5c,31,DNA,0,1000,3164,True,"GCF_900179465.1 Enterococcus faecium strain=VREN1533, 19789_6#39",/dev/fd/63
signatures/09282836c038ae86b81f76b65f5a6791.sig.gz,09282836c038ae86b81f76b65f5a6791,09282836,31,DNA,0,1000,4567,True,"GCA_009838905.1 Gammaproteobacteria bacterium, ASM983890v1",/dev/fd/63
signatures/b252602bbaff63f54af01a8beb9745ff.sig.gz,b252602bbaff63f54af01a8beb9745ff,b252602b,31,DNA,0,1000,2051,True,"GCF_900171275.1 Streptococcus pneumoniae, Hermans-781",/dev/fd/63
signatures/8de00cb881efd5b84b44ea82c88e8d8d.sig.gz,8de00cb881efd5b84b44ea82c88e8d8d,8de00cb8,31,DNA,0,1000,1649,True,"GCF_006345905.1 Campylobacter jejuni strain=UCL_M_2002, ASM634590v1",/dev/fd/63
signatures/5198da4944945f411beb064970ca72b3.sig.gz,5198da4944945f411beb064970ca72b3,5198da49,31,DNA,0,1000,3812,True,"GCA_018265515.1 Parabacteroides sp., ASM1826551v1",/dev/fd/63
signatures/2a92a88c0b7ff33c567a7254dcdbfe04.sig.gz,2a92a88c0b7ff33c567a7254dcdbfe04,2a92a88c,31,DNA,0,1000,4804,True,"GCF_001243585.1 Salmonella enterica subsp. enterica serovar Heidelberg strain=CVM N46853, Salmonella enterica CVM N46853 v1.0",/dev/fd/63
signatures/3ebc898931e01c231d368106b653c7f9.sig.gz,3ebc898931e01c231d368106b653c7f9,3ebc8989,31,DNA,0,1000,4460,True,"GCA_003158125.1 Acidobacteriaceae bacterium, 20120600_S1D",/dev/fd/63
signatures/9b20e703f80d36e76a2fdb0b4f92007d.sig.gz,9b20e703f80d36e76a2fdb0b4f92007d,9b20e703,31,DNA,0,1000,5941,True,"GCF_002876825.1 Vibrio splendidus strain=10N.261.46.E9, ASM287682v1",/dev/fd/63
signatures/d588da3af6a5878861dff5cb92ad7361.sig.gz,d588da3af6a5878861dff5cb92ad7361,d588da3a,31,DNA,0,1000,4342,True,"GCF_008762355.1 Mycobacterium tuberculosis strain=NRL2, ASM876235v1",/dev/fd/63
signatures/15bca3df7ed31c78c8cfdbe3d6f0334c.sig.gz,15bca3df7ed31c78c8cfdbe3d6f0334c,15bca3df,31,DNA,0,1000,1931,True,"GCA_002494005.1 Porphyromonadaceae bacterium UBA7043, ASM249400v1",/dev/fd/63
signatures/92f0f986a8f1d8dc26c025727d5dcb5e.sig.gz,92f0f986a8f1d8dc26c025727d5dcb5e,92f0f986,31,DNA,0,1000,2566,True,"GCA_000390045.1 Staphylococcus pseudintermedius K7 strain=K7, ASM39004v1",/dev/fd/63
signatures/9a65b5f7e20023d48917c8f6aa5a4e51.sig.gz,9a65b5f7e20023d48917c8f6aa5a4e51,9a65b5f7,31,DNA,0,1000,7342,True,"GCF_001991975.1 Burkholderia cenocepacia strain=VC7692, ASM199197v1",/dev/fd/63
signatures/93532696f250c30b52a5de0424f38e8c.sig.gz,93532696f250c30b52a5de0424f38e8c,93532696,31,DNA,0,1000,1632,True,"GCF_001043235.1 [Haemophilus] ducreyi strain=NZS3, ASM104323v1",/dev/fd/63
signatures/9d2f361f8e8b831bc7d77cc9d5afed65.sig.gz,9d2f361f8e8b831bc7d77cc9d5afed65,9d2f361f,31,DNA,0,1000,5391,True,"GCF_001701765.1 Klebsiella pneumoniae strain=SKLX2891, ASM170176v1",/dev/fd/63
signatures/444a69d9eb1066c02c185085859d6915.sig.gz,444a69d9eb1066c02c185085859d6915,444a69d9,31,DNA,0,1000,4495,True,"GCF_007923505.1 Lysinibacillus fusiformis strain=Cu1-5, ASM792350v1",/dev/fd/63
signatures/8a9dc2f9acb945d4e6b391f25714f92c.sig.gz,8a9dc2f9acb945d4e6b391f25714f92c,8a9dc2f9,31,DNA,0,1000,1932,True,"GCF_001342135.1 Streptococcus pneumoniae strain=SMRU1322, 6841_7#2",/dev/fd/63
signatures/71057779d6da518301d1938c1a9d9a76.sig.gz,71057779d6da518301d1938c1a9d9a76,71057779,31,DNA,0,1000,5417,True,"GCF_900084465.1 Klebsiella pneumoniae strain=k1490, 11983_8#50",/dev/fd/63
signatures/c82445b6ba091380243707d451589234.sig.gz,c82445b6ba091380243707d451589234,c82445b6,31,DNA,0,1000,2558,True,"GCF_015711475.1 Actinomyces sp. zg-993 strain=zg-993, ASM1571147v2",/dev/fd/63
signatures/88ba33b4e7ba7ca5baf19cca0f876d18.sig.gz,88ba33b4e7ba7ca5baf19cca0f876d18,88ba33b4,31,DNA,0,1000,5220,True,"GCA_018670155.1 Prolixibacteraceae bacterium, ASM1867015v1",/dev/fd/63
signatures/9eee71f5ee82325faf9ebc5105802a5e.sig.gz,9eee71f5ee82325faf9ebc5105802a5e,9eee71f5,31,DNA,0,1000,1588,True,"GCF_002533425.1 Helicobacter pylori strain=22368, ASM253342v1",/dev/fd/63
signatures/bf535a7fa82d3e71c549e89047ef4955.sig.gz,bf535a7fa82d3e71c549e89047ef4955,bf535a7f,31,DNA,0,1000,1121,True,"GCA_013390855.1 Marine Group I thaumarchaeote strain=T1L9, ASM1339085v1",/dev/fd/63
signatures/62b8fefff011199615595501898ba51f.sig.gz,62b8fefff011199615595501898ba51f,62b8feff,31,DNA,0,1000,4768,True,"GCF_005771405.1 Pelagicola sp. DSW4-44 strain=DSW4-44, ASM577140v1",/dev/fd/63
signatures/4d2d737b043a4096eb1934162a376661.sig.gz,4d2d737b043a4096eb1934162a376661,4d2d737b,31,DNA,0,1000,6333,True,"GCF_009102485.1 Bacteroides xylanisolvens strain=BIOML-A24, ASM910248v1",/dev/fd/63
signatures/0118e758d8cbd2eef72a42033bf7e858.sig.gz,0118e758d8cbd2eef72a42033bf7e858,0118e758,31,DNA,0,1000,3165,True,"GCF_000238175.1 Brucella abortus A13334 strain=A13334, ASM23817v1",/dev/fd/63
signatures/05f8e0b8696295b04c956cddcdd22db1.sig.gz,05f8e0b8696295b04c956cddcdd22db1,05f8e0b8,31,DNA,0,1000,3083,True,"GCF_900114825.1 Pseudomonas yangmingensis strain=DSM 24213, IMG-taxon 2663762769 annotated assembly",/dev/fd/63
signatures/ca6b7f62eddc1b742caf831899309e78.sig.gz,ca6b7f62eddc1b742caf831899309e78,ca6b7f62,31,DNA,0,1000,3965,True,"GCF_900455105.1 Providencia rustigianii strain=NCTC12026, 32752_D01",/dev/fd/63
signatures/5733c24660315c4f606ac3d3c7ed297c.sig.gz,5733c24660315c4f606ac3d3c7ed297c,5733c246,31,DNA,0,1000,4897,True,"GCF_018916105.1 Salmonella enterica subsp. enterica serovar Typhimurium strain=602 A, ASM1891610v1",/dev/fd/63
signatures/fae8556e0029ec39f39765dda003c4f7.sig.gz,fae8556e0029ec39f39765dda003c4f7,fae8556e,31,DNA,0,1000,5129,True,"GCF_002015825.1 Escherichia coli strain=UMDKSU-2014-5-58F, ASM201582v1",/dev/fd/63
signatures/b1f8e98fc0373970b8db04eb9a457f24.sig.gz,b1f8e98fc0373970b8db04eb9a457f24,b1f8e98f,31,DNA,0,1000,5661,True,"GCF_900505795.1 Klebsiella pneumoniae strain=EuSCAPE_HR024, 19084_4#41",/dev/fd/63
signatures/dccb8a1e88427febbec23aeef6a60ef7.sig.gz,dccb8a1e88427febbec23aeef6a60ef7,dccb8a1e,31,DNA,0,1000,1984,True,"GCF_008690185.1 Weissella paramesenteroides strain=DmW_107, ASM869018v1",/dev/fd/63
signatures/387f692c531e980a1a1dd1ae5219ef35.sig.gz,387f692c531e980a1a1dd1ae5219ef35,387f692c,31,DNA,0,1000,3214,True,"GCA_002453835.1 Psychrobacter sp. UBA6739, ASM245383v1",/dev/fd/63
signatures/a6f05be0cfd34f2fabe58505f05cccd0.sig.gz,a6f05be0cfd34f2fabe58505f05cccd0,a6f05be0,31,DNA,0,1000,1914,True,"GCF_000290135.1 Streptococcus agalactiae GB00190 strain=GB00190, ASM29013v1",/dev/fd/63
signatures/9f5d9ff5126701e435985502c61d0354.sig.gz,9f5d9ff5126701e435985502c61d0354,9f5d9ff5,31,DNA,0,1000,6957,True,"GCF_000567865.1 Pseudomonas aeruginosa VRFPA06 strain=VRFPA06, MDRPA06",/dev/fd/63
signatures/27f1e7cd8b3243fb32b224122c2cc10f.sig.gz,27f1e7cd8b3243fb32b224122c2cc10f,27f1e7cd,31,DNA,0,1000,5936,True,"GCA_009738575.1 Bacillus cereus strain=JHU, ASM973857v1",/dev/fd/63
signatures/3e7572bd7cd53bf5af75df04d4c6d574.sig.gz,3e7572bd7cd53bf5af75df04d4c6d574,3e7572bd,31,DNA,0,1000,6165,True,"GCF_001295845.1 Rhodopseudomonas sp. AAP120 strain=AAP120, ASM129584v1",/dev/fd/63
signatures/ed85a8cabfd4229df52018ed1f51e3b3.sig.gz,ed85a8cabfd4229df52018ed1f51e3b3,ed85a8ca,31,DNA,0,1000,577,True,"GCA_001822165.1 Candidatus Staskawiczbacteria bacterium RIFOXYD1_FULL_39_28, ASM182216v1",/dev/fd/63
signatures/fd7e7990fd2502490f14b1a5a9805f58.sig.gz,fd7e7990fd2502490f14b1a5a9805f58,fd7e7990,31,DNA,0,1000,776,True,"GCA_017937735.1 Alphaproteobacteria bacterium, ASM1793773v1",/dev/fd/63
signatures/22c19792f1b8ffa94bfa08f71d2df05c.sig.gz,22c19792f1b8ffa94bfa08f71d2df05c,22c19792,31,DNA,0,1000,5010,True,"GCF_015208455.1 Escherichia coli strain=U69_7, ASM1520845v1",/dev/fd/63
